payment_id,action_taken,execution_status,recovered_amount,notes,execution_timestamp
pay_4d5ed169c0dd4d,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:56:28.623782+00:00
pay_6ad5efc4403e48,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-23T07:56:28.625525+00:00
pay_9b21693c87134e,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:56:28.628064+00:00
pay_d7b68697117047,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-08-23T07:56:28.630047+00:00
pay_1b8867ff569043,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-23T07:56:28.631610+00:00
pay_c133b4f00f844c,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-08-23T07:56:28.633709+00:00
pay_198cc292508e4c,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:56:41.825321+00:00
pay_3f54f4ed4b644d,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:56:41.829377+00:00
pay_448b26a786f24f,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:56:41.831974+00:00
pay_2bb17e43ca4541,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:56:41.833933+00:00
pay_4744ac83dae044,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:56:41.835756+00:00
pay_86f8a929396a4a,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-23T07:56:41.838095+00:00
pay_fad24497accc4f,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:56:41.840206+00:00
pay_f5863af444e14d,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-23T07:56:41.842101+00:00
pay_8daa230f1bc04f,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-23T07:56:41.844008+00:00
pay_b0414e54d29d48,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:56:41.846016+00:00
pay_df58c3ef7d5d45,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:56:41.848076+00:00
pay_ee4d851071674e,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-23T07:56:41.849852+00:00
pay_894811081a0645,send_reminder,skipped,0,send_reminder not automated yet; notification service required,2026-08-23T07:56:41.851715+00:00
pay_b8583eec85e043,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-08-23T07:56:41.853633+00:00
pay_8762b97dbbb34c,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-23T07:56:41.855960+00:00
pay_541fb5b6b7e341,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:56:41.858811+00:00
pay_03b9eede25884d,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:56:41.860734+00:00
pay_a5da5901405d4b,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-23T07:56:41.862846+00:00
pay_7583fb49df2e43,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:56:41.864609+00:00
pay_c435a704261a49,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-23T07:56:41.866316+00:00
pay_ec6ba30d08db4d,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:56:41.867859+00:00
pay_19943116b8314c,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:56:41.870265+00:00
pay_99ef3457f10941,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-08-23T07:56:41.872789+00:00
pay_bc0789d5882c4c,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:56:41.876859+00:00
pay_2dd9b14cbcae4c,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-08-23T07:56:41.878844+00:00
pay_6789e50f332e45,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:56:41.880612+00:00
pay_f1d67ea4b2d040,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:56:41.882362+00:00
pay_3b952fa41a6642,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-23T07:56:41.884147+00:00
pay_87a81cc2ed8643,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:56:41.886221+00:00
pay_476a0f02115048,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-08-23T07:56:41.888701+00:00
pay_815990007dd041,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:56:41.891756+00:00
pay_719997839cce48,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:56:41.894546+00:00
pay_756f07a8e80444,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:56:41.897385+00:00
pay_4de63ce0dac049,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:56:41.899901+00:00
pay_35746940215c49,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:56:41.902040+00:00
pay_ba4a856830f143,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-23T07:56:41.904254+00:00
pay_4463614bbe6c45,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-08-23T07:56:41.906397+00:00
pay_2531470561594c,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-23T07:56:41.908541+00:00
pay_2411b287e2a64d,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:56:41.910591+00:00
pay_c12ca86133284d,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:56:41.912416+00:00
pay_0d0f68eeb6e244,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-08-23T07:56:41.914255+00:00
pay_cfbd430b58d94b,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:56:41.916022+00:00
pay_44c254cbabf747,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:56:41.918901+00:00
pay_f1d7b74656c145,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-23T07:56:41.922062+00:00
pay_9adb916bb74a47,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-23T07:56:41.924400+00:00
pay_32ef14b43cb44a,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:56:41.926257+00:00
pay_affec597019046,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-23T07:56:41.927735+00:00
pay_216119fde87d4a,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:56:41.929708+00:00
pay_52bf197c365e4a,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-23T07:56:41.931458+00:00
pay_94f071b753ef42,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:56:41.933108+00:00
pay_e7e9905e95fc45,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-23T07:56:41.934991+00:00
pay_034312d49fa14c,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-23T07:56:41.937213+00:00
pay_e93fee3805e449,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:56:41.939420+00:00
pay_59d6bd6a213542,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:56:41.943904+00:00
pay_a3240a1f508c47,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-23T07:56:41.945835+00:00
pay_b24bb629a14a4b,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-23T07:56:41.947595+00:00
pay_6e5ff97815ce48,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:56:41.949393+00:00
pay_7ca10fcce42a45,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:56:41.951172+00:00
pay_2a3858d4c0e14a,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-08-23T07:56:41.953143+00:00
pay_74a4633a7fea40,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-23T07:56:41.955358+00:00
pay_658b789db20d41,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:56:41.957278+00:00
pay_5fa331218bab45,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-23T07:56:41.959133+00:00
pay_8add8044a8b944,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-23T07:56:41.960981+00:00
pay_88d134a65b714d,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:56:41.962714+00:00
pay_0e396faf32c845,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-08-23T07:56:41.964468+00:00
pay_eb9ca6b5d2b04a,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:56:41.968412+00:00
pay_1c2830e255a641,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:56:41.971339+00:00
pay_555df0f6b29245,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:56:41.974487+00:00
pay_93ca49082e4a41,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:56:41.976646+00:00
pay_4d5ed169c0dd4d,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:56:41.978549+00:00
pay_6ad5efc4403e48,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-23T07:56:41.980399+00:00
pay_9b21693c87134e,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:56:41.982149+00:00
pay_d7b68697117047,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-08-23T07:56:41.984151+00:00
pay_1b8867ff569043,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-23T07:56:41.986161+00:00
pay_c133b4f00f844c,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-08-23T07:56:41.995206+00:00
pay_198cc292508e4c,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:59:06.903338+00:00
pay_3f54f4ed4b644d,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:59:06.906731+00:00
pay_448b26a786f24f,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:59:06.909235+00:00
pay_2bb17e43ca4541,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:59:06.911893+00:00
pay_4744ac83dae044,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:59:06.914391+00:00
pay_86f8a929396a4a,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-23T07:59:06.916941+00:00
pay_fad24497accc4f,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:59:06.919432+00:00
pay_f5863af444e14d,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-23T07:59:06.922000+00:00
pay_8daa230f1bc04f,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-23T07:59:06.924514+00:00
pay_b0414e54d29d48,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:59:06.927491+00:00
pay_df58c3ef7d5d45,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:59:06.929808+00:00
pay_ee4d851071674e,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-23T07:59:06.932086+00:00
pay_894811081a0645,send_reminder,skipped,0,send_reminder not automated yet; notification service required,2026-08-23T07:59:06.934952+00:00
pay_b8583eec85e043,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-08-23T07:59:06.937215+00:00
pay_8762b97dbbb34c,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-23T07:59:06.939639+00:00
pay_541fb5b6b7e341,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:59:06.942002+00:00
pay_03b9eede25884d,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:59:06.944189+00:00
pay_a5da5901405d4b,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-23T07:59:06.949330+00:00
pay_7583fb49df2e43,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:59:06.952226+00:00
pay_c435a704261a49,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-23T07:59:06.954574+00:00
pay_ec6ba30d08db4d,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:59:06.956767+00:00
pay_19943116b8314c,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:59:06.959086+00:00
pay_99ef3457f10941,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-08-23T07:59:06.961684+00:00
pay_bc0789d5882c4c,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:59:06.964021+00:00
pay_2dd9b14cbcae4c,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-08-23T07:59:06.967360+00:00
pay_6789e50f332e45,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:59:06.970556+00:00
pay_f1d67ea4b2d040,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:59:06.972826+00:00
pay_3b952fa41a6642,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-23T07:59:06.975012+00:00
pay_87a81cc2ed8643,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:59:06.977554+00:00
pay_476a0f02115048,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-08-23T07:59:06.980115+00:00
pay_815990007dd041,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:59:06.983033+00:00
pay_719997839cce48,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:59:06.986097+00:00
pay_756f07a8e80444,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:59:06.989378+00:00
pay_4de63ce0dac049,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:59:06.991253+00:00
pay_35746940215c49,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:59:06.993490+00:00
pay_ba4a856830f143,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-23T07:59:06.996785+00:00
pay_4463614bbe6c45,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-08-23T07:59:06.999753+00:00
pay_2531470561594c,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-23T07:59:07.002074+00:00
pay_2411b287e2a64d,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:59:07.005954+00:00
pay_c12ca86133284d,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:59:07.008448+00:00
pay_0d0f68eeb6e244,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-08-23T07:59:07.014870+00:00
pay_cfbd430b58d94b,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:59:07.018023+00:00
pay_44c254cbabf747,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:59:07.020566+00:00
pay_f1d7b74656c145,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-23T07:59:07.023439+00:00
pay_9adb916bb74a47,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-23T07:59:07.026568+00:00
pay_32ef14b43cb44a,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:59:07.028698+00:00
pay_affec597019046,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-23T07:59:07.030704+00:00
pay_216119fde87d4a,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:59:07.033875+00:00
pay_52bf197c365e4a,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-23T07:59:07.038362+00:00
pay_94f071b753ef42,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:59:07.040605+00:00
pay_e7e9905e95fc45,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-23T07:59:07.042915+00:00
pay_034312d49fa14c,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-23T07:59:07.045322+00:00
pay_e93fee3805e449,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:59:07.047940+00:00
pay_59d6bd6a213542,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:59:07.051606+00:00
pay_a3240a1f508c47,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-23T07:59:07.054113+00:00
pay_b24bb629a14a4b,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-23T07:59:07.056820+00:00
pay_6e5ff97815ce48,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:59:07.060011+00:00
pay_7ca10fcce42a45,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:59:07.061990+00:00
pay_2a3858d4c0e14a,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-08-23T07:59:07.063875+00:00
pay_74a4633a7fea40,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-23T07:59:07.066567+00:00
pay_658b789db20d41,escalate_human,skipped,0,Escalated to human review,2026-08-23T07:59:07.069462+00:00
pay_5fa331218bab45,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-23T07:59:07.072344+00:00
pay_8add8044a8b944,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-08-23T07:59:07.074739+00:00
